🤠雷蒙影视直播,#genre#
北京卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226251/.m3u8$雷蒙影视•IPV4『线路20』
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225927/1.m3u8$雷蒙影视•IPV4『线路21』
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8$雷蒙影视•IPV4『线路22』
北京卫视,http://112.6.197.24:9921/hls/20/index.m3u8$雷蒙影视•IPV4『线路23』
北京卫视,http://116.9.204.242:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路24』
北京卫视,http://183.11.239.36:808/hls/41/index.m3u8$雷蒙影视•IPV4『线路25』
北京卫视,http://58.17.48.228:808/hls/35/index.m3u8$雷蒙影视•IPV4『线路26』
北京卫视,http://110.53.52.63:8888/newlive/live/hls/18/live.m3u8$雷蒙影视•IPV4『线路27』
北京卫视,http://111.160.17.2:59901/tsfile/live/0001_28.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路28』
北京卫视,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路29』
北京卫视,http://222.134.245.16:9901/tsfile/live/0122_1.m3u8$雷蒙影视•IPV4『线路30』
北京卫视,http://8.138.7.223/tv/bj.php?id=0001$雷蒙影视•IPV4『线路31』
北京卫视,http://dsk.cc/bjtv/btime.php?id=bjws$雷蒙影视•IPV4『线路32』
北京卫视,http://dsk.cc/php/hndj.php?id=bjws$雷蒙影视•IPV4『线路33』
北京卫视,http://113.64.146.99:9901/hls/60/index.m3u8$雷蒙影视•IPV4『线路34』
北京卫视,http://183.255.10.92:6610/200000001898/460000089800010143/1.m3u8?IASHttpSessionId=ACE$雷蒙影视•IPV4『线路35』
北京卫视,http://tvbox6.com/tv/bfgd.php?id=083$雷蒙影视•IPV4『线路36』
北京卫视,http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_BEIJING-HQ/G_BEIJING-HQ.m3u8$雷蒙影视•IPV4『线路37』
北京卫视,https://nptv.freetv.top/nptv/beijing.m3u8$雷蒙影视•IPV4『线路38』
北京卫视,http://114.243.98.140:8888/rtp/239.3.1.241:8000###HLS\\n$雷蒙影视•IPV4『线路39』
北京卫视,http://222.129.139.147:9000/rtp/239.3.1.241:8000###HLS\\n$雷蒙影视•IPV4『线路40』
北京卫视,http://123.112.242.179:5555/rtp/239.3.1.241:8000###HLS\\n$雷蒙影视•IPV4『线路41』
北京卫视,http://110.42.96.4:44801/6000000001000020451/wasusyt/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路42』
北京卫视,http://110.42.96.4:44801/1000000001000021288/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路43』
北京卫视,http://110.42.96.4:44801/5000000004000031556/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路44』
北京卫视,http://110.42.96.4:44801/1000000005000265027/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路45』
北京卫视,http://110.42.96.4:44801/5000000010000011502/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路46』
北京卫视,http://110.42.96.4:44801/1000000001000017156/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路47』
北京卫视,http://jxcbn.ws-cdn.gitv.tv/hls/BEIJHD/index.m3u8?gMac=unknown&livodToken=0e0d161b408da1b1e56d6b4aa399badec2cd44497aa5026f96c4807e820f84ca_1738684174_604800###HLS\\n$雷蒙影视•IPV4『线路48』
北京卫视,http://8.146.211.219:2001/live_tv?pid=600002309###HLS###ua:SYTV/1.6\\n$雷蒙影视•IPV4『线路49』
北京卫视,https://345iptv.com/?act=play&token=9de6d0fe2a410c6481444a15712c4ead&tid=ws&id=5&p=0###WEB\\n$雷蒙影视•IPV4『线路50』
北京卫视,http://joyznm.i234.me:20000/udp/239.3.1.225:8000##des:720P###HLS\\n$雷蒙影视•IPV4『线路51』
北京卫视,http://joyznm.i234.me:20000/udp/239.3.1.241:8000###des:1080P###HLS\\n$雷蒙影视•IPV4『线路52』
北京卫视,https://media.hndyjyfw.gov.cn/live/jz-beijingweishi/live.m3u8###WEB\\n$雷蒙影视•IPV4『线路53』
北京卫视,https://www.yangshipin.cn/tv/home?pid=600002309###WEB\\n$雷蒙影视•IPV4『线路54』
北京卫视,rtp://239.3.1.118:8001$雷蒙影视•IPV4『线路55』
北京卫视,http://39.164.160.249:9901/tsfile/live/0122_1.m3u8$雷蒙影视•IPV4『线路56』
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$雷蒙影视•IPV4『线路57』
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8$雷蒙影视•IPV4『线路58』
北京卫视,http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路59』
北京卫视,http://61.156.228.12:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路60』
北京卫视,http://a21709.tv.netsite.cc/proxy/1773564112/1773564112.m3u8$雷蒙影视•IPV4『线路61』
北京卫视,http:///udp/239.45.3.229:5140$雷蒙影视•IPV4『线路62』
北京卫视,http://221.196.34.247:4022/udp/225.1.1.113:5002$雷蒙影视•IPV4『线路63』
北京卫视,http://123.101.98.129:2000/rtp/239.16.20.76:10760$雷蒙影视•IPV4『线路64』
北京卫视,http://123.101.98.129:2000/rtp/239.16.10.10:2000$雷蒙影视•IPV4『线路65』
北京卫视,http://106.42.108.91:2000/rtp/239.16.20.76:10760$雷蒙影视•IPV4『线路66』
北京卫视,http://106.42.108.91:2000/rtp/239.16.10.10:2000$雷蒙影视•IPV4『线路67』
北京卫视,http://123.101.98.163:2000/rtp/239.16.20.76:10760$雷蒙影视•IPV4『线路68』
北京卫视,http://123.101.98.163:2000/rtp/239.16.10.10:2000$雷蒙影视•IPV4『线路69』
北京卫视,http://116.21.87.83:8888/udp/239.77.0.51:5146$雷蒙影视•IPV4『线路70』
北京卫视,http://116.21.87.83:8888/udp/239.77.1.14:5146$雷蒙影视•IPV4『线路71』
北京卫视,http://116.21.87.83:8889/udp/239.77.0.51:5146$雷蒙影视•IPV4『线路72』
北京卫视,http://116.21.87.83:8889/udp/239.77.1.14:5146$雷蒙影视•IPV4『线路73』
北京卫视,http://183.30.199.99:8886/udp/239.77.0.51:5146$雷蒙影视•IPV4『线路74』
北京卫视,http://183.30.199.99:8886/udp/239.77.1.14:5146$雷蒙影视•IPV4『线路75』
北京卫视,http://183.155.254.220:9999/rtp/233.50.201.107:5140$雷蒙影视•IPV4『线路76』
北京卫视,http://115.230.188.101:9999/rtp/233.50.201.107:5140$雷蒙影视•IPV4『线路77』
北京卫视,http://115.220.243.30:9999/rtp/233.50.201.107:5140$雷蒙影视•IPV4『线路78』
北京卫视,http:///rtp/239.254.96.141:8920$雷蒙影视•IPV4『线路79』
北京卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.32:8186$雷蒙影视•IPV4『线路80』
北京卫视,http://60.164.229.62:4040/udp/239.255.30.133:8231$雷蒙影视•IPV4『线路81』
北京卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路82』
北京卫视,http://39.134.65.179/PLTV/88888888/224/3221225678/1.m3u8$雷蒙影视•IPV4『线路83』
北京卫视,http://39.134.65.173/PLTV/88888888/224/3221225678/1.m3u8$雷蒙影视•IPV4『线路84』
北京卫视,http://113.64.94.175:9901/tsfile/live/1050_1.m3u8$雷蒙影视•IPV4『线路85』
北京卫视,http://59.35.185.47:8188/udp/239.77.1.151:5146$雷蒙影视•IPV4『线路86』
北京卫视,http://220.169.100.41:10087/udp/239.76.253.184:9000$雷蒙影视•IPV4『线路87』
北京卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=17$雷蒙影视•IPV4『线路88』
北京卫视,http://8.138.7.223/tv/dl/careryun.php?id=24$雷蒙影视•IPV4『线路89』
北京卫视,http://39.150.96.141:65535/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路90』
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8$雷蒙影视•IPV4『线路91』
北京卫视,http://221.193.168.147:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路92』
北京卫视,http://221.193.168.254:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路93』
北京卫视,http://221.193.168.40:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路94』
北京卫视,https://www.brtn.cn/btv/btvsy_index###WEB\\n$雷蒙影视•IPV4『线路95』
北京卫视,http://www.zzlag.top:9087/tsfile/live/0122_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路96』
北京卫视,http://171.116.59.153:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路97』
北京卫视,http://223.159.8.12:8099/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路98』
北京卫视,http://120.234.5.29:6000/udp/239.20.0.121:2040$雷蒙影视•IPV4『线路99』
北京卫视,http://1b6467f415.iok.la:9931/tsfile/live/1063_1.m3u8$雷蒙影视•IPV4『线路100』
北京卫视,http://111.14.181.15:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路101』
北京卫视,http://36.40.237.20:9999/tsfile/live/0142_2.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路102』
北京卫视,http://live.nctv.top/886/sxg.php?id=bjwsH265_4000$雷蒙影视•IPV4『线路103』
北京卫视,http://218.241.192.50:8808/rtp/239.3.1.241:8000$雷蒙影视•IPV4『线路104』
北京卫视,http://58.48.37.158:1111/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路105』
北京卫视,http://mail.petzhu.top:7000/rtp/239.254.200.47:8024$雷蒙影视•IPV4『线路106』
北京卫视,http://alvin.ergotron.net:8000/udp/239.77.1.4:5146$雷蒙影视•IPV4『线路107』
北京卫视,http://www.furymax.top:85/rtp/239.254.96.141:8920$雷蒙影视•IPV4『线路108』
北京卫视,http://119.62.36.174:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路109』
北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路110』
北京卫视,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路111』
北京卫视,http://171.108.239.79:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路112』
北京卫视,http://dms.yryyj.site:8188/udp/239.76.246.184:1234$雷蒙影视•IPV4『线路113』
北京卫视,http://2d026c.tv.netsite.cc/proxy/105545939/105545939.m3u8$雷蒙影视•IPV4『线路114』
北京卫视,http://222.240.82.92:9901/tsfile/live/0122_1.m3u8$雷蒙影视•IPV4『线路115』
北京卫视,http://jxcbn.ws-cdn.gitv.tv/hls/BEIJHD/index.m3u8?gMac=unknown&livodToken=43dbb4a601652fcaea2ddbd73cd2f2f488aff86faee350276951eadd10dfb441_1720508364_604800&fromCDN=ws$雷蒙影视•IPV4『线路116』
北京卫视,http://59.62.8.250:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路117』
北京卫视,http://58.57.21.166:9901/tsfile/live/0122_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路118』
北京卫视,http://61.141.202.118:9901/tsfile/live/0122_1.m3u8$雷蒙影视•IPV4『线路119』
北京卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225728/index.m3u8$雷蒙影视•IPV4『线路120』
北京卫视,http://123.138.216.44:9902/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路121』
北京卫视,http://183.3.134.56:9901/tsfile/live/0122_1.m3u8?key=tvbox6_com&playlive=1&authid=0$雷蒙影视•IPV4『线路122』
北京卫视,http://171.108.239.99:8181/tsfile/live/1121_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路123』
北京卫视,http://113.240.177.80:8082/hls/23/index.m3u8$雷蒙影视•IPV4『线路124』
北京卫视,http://223.151.51.74:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路125』
北京卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226450/index.m3u8$雷蒙影视•IPV4『线路126』
北京卫视,http://59.62.8.250:9901/tsfile/live/0122_1.m3u8$雷蒙影视•IPV4『线路127』
北京卫视,http://223.151.49.74:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路128』
北京卫视,http://219.159.147.195:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路129』
北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路130』
北京卫视,http://jxcbn.ws-cdn.gitv.tv/hls/BEIJHD/index.m3u8?gMac=unknown&livodToken=a03d2d8d7e5995cc88771669d9afacef2c4fd34206978b97b7f462f360cbde7c_1720504784_604800&fromCDN=ws$雷蒙影视•IPV4『线路131』
北京卫视,http://218.89.240.144:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路132』
北京卫视,http://124.165.251.82:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路133』
北京卫视,http://121.19.134.225:808/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路134』
北京卫视,http://171.108.239.99:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路135』
北京卫视,http://58.23.26.184:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路136』
北京卫视,http://114.252.229.26:9876/rtp/239.3.1.241:8000$雷蒙影视•IPV4『线路137』
北京卫视,http://117.27.190.42:9998/tsfile/live/23257_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路138』
北京卫视,http://171.108.239.80:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路139』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$雷蒙影视•IPV4『线路140』
北京卫视,http://219.147.200.9:18080/newlive/live/hls/26/live.m3u8$雷蒙影视•IPV4『线路141』
北京卫视,https://live-hls-web-ajb.getaj.net/AJB/01.m3u8$雷蒙影视•IPV4『线路142』
北京卫视,http://58.51.111.46:1111/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路143』
北京卫视,http://14.212.185.27:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路144』
北京卫视,http://61.138.128.226:19901/tsfile/live/0122_1.m3u8$雷蒙影视•IPV4『线路145』
北京卫视,http://219.159.147.195:9901/tsfile/live/1024_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路146』
北京卫视,http://123.163.55.234:9901/tsfile/live/0122_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路147』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$雷蒙影视•IPV4『线路148』
北京卫视,http://115.171.216.195:4000/udp/225.1.8.21:8002$雷蒙影视•IPV4『线路149』
北京卫视,http://cdn.jdshipin.com:8880/ysp.php?id=bjws$雷蒙影视•IPV4『线路150』
北京卫视,https://stream1.freetv.fun/d72c92b51bcf39a00530b020cb2e90b28e57622feff7e4915cacde3469c044fd.m3u8$雷蒙影视•IPV4『线路151』
北京卫视,https://stream1.freetv.fun/19f46e0763d00ec0cad5540cb41c024b1f817eac5780199fbed455a9a5cc0256.m3u8$雷蒙影视•IPV4『线路152』
北京卫视,https://stream1.freetv.fun/72571dcfa2deeb5757def46d5433417ae8430a3a7fad1ea45d459f58a771568d.m3u8$雷蒙影视•IPV4『线路153』
北京卫视,https://stream1.freetv.fun/d18ac7322433ae76836423994d1d40f1dff4c48870969cd9c11b11b7b89cc1c3.m3u8$雷蒙影视•IPV4『线路154』
北京卫视,https://stream1.freetv.fun/5836a93c4e0bc4d1b0cb3313e2dbe6ee812e31fbb2cbe5eb73b33d087ce62746.m3u8$雷蒙影视•IPV4『线路155』
北京卫视,https://stream1.freetv.fun/4818396cf704a1fe08bc0f303152581f80cdd52f250f909e4989ffb3e3ca1f38.m3u8$雷蒙影视•IPV4『线路156』
北京卫视,https://stream1.freetv.fun/81c57e64229ee26513ec49252330adea92adafa87cfe9d56626cf1847172632e.m3u8$雷蒙影视•IPV4『线路157』
北京卫视,https://stream1.freetv.fun/9a04539c74e46e6df1cc2314f4ad5b56e4f9183117ddabcaa54faf0f6fd2f6e4.m3u8$雷蒙影视•IPV4『线路158』
北京卫视,https://stream1.freetv.fun/786bf920787f92216b3f39c74879c122dbb5dfe0f0d4082b5f43fdf3c8a75474.m3u8$雷蒙影视•IPV4『线路159』
北京卫视,https://stream1.freetv.fun/51166c851b4753ec0e72441db024e4c5eea171a0e77a277480256ad29b8e1333.m3u8$雷蒙影视•IPV4『线路160』
北京卫视,https://stream1.freetv.fun/46ab56946a7aefb0c2efaeead6add73416a1f38b70b457f35faaf98ca19d9321.m3u8$雷蒙影视•IPV4『线路161』
北京卫视,https://stream1.freetv.fun/bfd48a0fc057ee1c7fc8b6cac592b9f9ca1cfd00b2ef04c0c68f6fea69970b27.m3u8$雷蒙影视•IPV4『线路162』
北京卫视,https://stream1.freetv.fun/a2b77b13f92531d7d4caf730dc6335d64bf721447832027bbc45fc614c5a3d64.m3u8$雷蒙影视•IPV4『线路163』
北京卫视,https://stream1.freetv.fun/c5769ca8df272ca99803feebc655cd01b1e4e663d4a4550d86ee338e1058ccfb.m3u8$雷蒙影视•IPV4『线路164』
北京卫视,https://stream1.freetv.fun/ee7dbd9683ac6cf88aba32e1143668af708da41d4f9934eb8cf218a7b9a79710.m3u8$雷蒙影视•IPV4『线路165』
北京卫视,http://120.192.226.35:8009/hls/35/index.m3u8$雷蒙影视•IPV4『线路166』
北京卫视,http://36.32.174.67:60080/newlive/live/hls/25/live.m3u8$雷蒙影视•IPV4『线路167』
北京卫视,http://61.138.128.226:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路168』
北京卫视,http://36.105.100.208:35455/itv/1000000005000265027.m3u8?cdn=ystenlive$雷蒙影视•IPV4『线路169』
北京卫视,http://iptv.0564.org:35455/itv/1000000005000265027.m3u8?cdn=ystenlive$雷蒙影视•IPV4『线路170』
北京卫视,http://my.tmos.cn:15181/chs002.m3u8$雷蒙影视•IPV4『线路171』
北京卫视,http://mh0.asia:35455/itv/1000000005000265027.m3u8?cdn=ystenlive$雷蒙影视•IPV4『线路172』
北京卫视,http://xxx.504900.xyz:35455/itv/1000000005000265027.m3u8?cdn=ystenlive$雷蒙影视•IPV4『线路173』
北京卫视,http://3501776.xyz:35455/itv/1000000005000265027.m3u8?cdn=ystenlive$雷蒙影视•IPV4『线路174』
北京卫视,http://175.171.30.26:5111/hls/474822978/index.m3u8$雷蒙影视•IPV4『线路175』
北京卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls$雷蒙影视•IPV4『线路176』
北京卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225674/index.m3u8$雷蒙影视•IPV4『线路177』
北京卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225546/iptv51912.smil$雷蒙影视•IPV4『线路178』
北京卫视,http://115.153.254.81/PLTV/88888888/224/3221225546/iptv51912.smil/index.m3u8?fmt=ts2hls$雷蒙影视•IPV4『线路179』
北京卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003870776.m3u8$雷蒙影视•IPV4『线路180』
北京卫视,http://223.241.247.214:9901/tsfile/live/1004_1.m3u8$雷蒙影视•IPV4『线路181』
北京卫视,http://1.180.2.93:9901/tsfile/live/0122_1.m3u8$雷蒙影视•IPV4『线路182』
北京卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3d3dy5kc2suY2MvcGhwL3N4Z2QucGhwP2lkPWJqd3M=$雷蒙影视•IPV4『线路183』
北京卫视,http://118.89.87.74:88/live.php?id=北京卫视$雷蒙影视•IPV4『线路184』
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/1.m3u8$雷蒙影视•IPV6『线路185』
北京卫视,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000516$雷蒙影视•IPV6『线路186』
北京卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226739/index.m3u8$雷蒙影视•IPV6『线路187』
北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$雷蒙影视•IPV6『线路188』
北京卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV6『线路189』
北京卫视,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV6『线路190』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$雷蒙影视•IPV6『线路191』
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$雷蒙影视•IPV6『线路192』
北京卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8?$雷蒙影视•IPV6『线路193』
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8?$雷蒙影视•IPV6『线路194』
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/1.m3u8?$雷蒙影视•IPV6『线路195』
北京卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8??$雷蒙影视•IPV6『线路196』
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226450/index.m3u8$雷蒙影视•IPV6『线路197』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226450/index.m3u8$雷蒙影视•IPV6『线路198』
北京卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181361BESTVSMGSMG/index.m3u8?m3u8_level=2$雷蒙影视•IPV6『线路199』
北京卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$雷蒙影视•IPV6『线路200』
北京卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8?IAS$雷蒙影视•IPV6『线路201』
北京卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8?key=tvbox6_com$雷蒙影视•IPV6『线路202』
北京卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181361BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUVKcU8XeU8C9ZEn2TN9C%2BRcwoDIwMxbrlyyVy9x6ZDKnfS6nBeQejvigwfjRd2x%2BU7thmluKAkd%2BIGySvIyq4AU$雷蒙影视•IPV6『线路203』
北京卫视,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000173/index.m3u8$雷蒙影视•IPV6『线路204』
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$雷蒙影视•IPV6『线路205』
北京卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8?IAS$雷蒙影视•IPV6『线路206』
北京卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8?IAS$雷蒙影视•IPV6『线路207』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226450/index.m3u8$雷蒙影视•IPV6『线路208』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$雷蒙影视•IPV6『线路209』
北京卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8?IAS$雷蒙影视•IPV6『线路210』
江苏卫视,http://106.53.99.30/tv/20250717.php?id=0029$雷蒙影视•IPV4『线路1』
江苏卫视,http://106.53.99.30/tv/jzb.php?id=jsws$雷蒙影视•IPV4『线路2』
江苏卫视,http://39.164.174.139:5000/nl.m3u8?id=JSWSHD$雷蒙影视•IPV4『线路3』
江苏卫视,http://n1.gzbody.com:85/rtp/239.77.0.90:5146$雷蒙影视•IPV4『线路4』
江苏卫视,http://n1.gzbody.com:85/rtp/239.77.1.18:5146$雷蒙影视•IPV4『线路5』
江苏卫视,http://8.138.7.223/tv/migu2.php?id=31$雷蒙影视•IPV4『线路6』
江苏卫视,http://8.138.7.223/tv/migu3.php?id=jsws$雷蒙影视•IPV4『线路7』
江苏卫视,http://bailudz.top:1236/111/hahahaha.php?id=jsws$雷蒙影视•IPV4『线路8』
江苏卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226310/index.m3u8?IASHttpSessionId=$雷蒙影视•IPV4『线路9』
江苏卫视,http://60.223.224.176:8888/newlive/live/hls/21/live.m3u8$雷蒙影视•IPV4『线路10』
江苏卫视,http://111.160.17.2:59901/tsfile/live/0001_38.m3u8$雷蒙影视•IPV4『线路11』
